temperature,humidity,weather
21.22777777777777,0.48,Sunny
9.911111111111111,0.99,Cold
21.261111111111106,0.57,Sunny
22.41111111111111,0.54,Sunny
22.938888888888894,0.5,Sunny
23.927777777777774,0.47,Sunny
23.96111111111111,0.47,Sunny
23.96111111111111,0.38,Sunny
23.111111111111107,0.42,Sunny
22.82222222222222,0.44,Sunny
21.11111111111111,0.47,Sunny
9.972222222222223,0.92,Cold
21.16111111111111,0.59,Sunny
22.58888888888889,0.53,Sunny
22.89444444444444,0.48,Sunny
24.00555555555555,0.47,Sunny
24.00555555555555,0.35,Sunny
23.97777777777777,0.44,Sunny
25.04444444444444,0.32,Sunny
24.07777777777778,0.35,Sunny
22.38333333333334,0.45,Sunny
21.20555555555556,0.52,Sunny
20.14444444444445,0.67,Sunny
20.26111111111111,0.62,Sunny
21.20555555555556,0.62,Sunny
21.25555555555556,0.67,Sunny
20.23333333333333,0.66,Sunny
21.11111111111111,0.5,Sunny
21.094444444444445,0.46,Sunny
21.17777777777778,0.43,Sunny
21.22777777777777,0.41,Sunny
20.100000000000005,0.45,Sunny
9.216666666666669,0.9,Cold
8.683333333333334,0.9,Cold
9.188888888888888,0.77,Cold
8.594444444444443,0.93,Cold
7.505555555555554,0.93,Cold
6.216666666666665,0.95,Cold
5.855555555555555,0.93,Cold
5.933333333333334,1.0,Cold
9.483333333333333,0.72,Cold
9.772222222222224,0.68,Cold
9.533333333333331,0.76,Cold
9.972222222222223,0.71,Cold
4.911111111111113,0.91,Cold
7.916666666666667,0.78,Cold
7.383333333333332,0.82,Cold
7.972222222222222,0.82,Cold
8.816666666666666,0.84,Cold
8.794444444444444,0.84,Cold
7.88888888888889,0.89,Cold
7.799999999999999,0.96,Cold
7.822222222222221,0.95,Cold
7.944444444444443,0.95,Cold
8.077777777777776,0.94,Cold
9.227777777777778,0.78,Cold
7.827777777777779,0.87,Cold
6.67777777777778,0.91,Cold
6.122222222222224,0.91,Cold
5.327777777777779,0.95,Cold
4.355555555555558,0.95,Cold
9.27222222222222,0.89,Cold
4.261111111111112,0.92,Cold
3.2166666666666663,0.92,Cold
3.905555555555556,0.92,Cold
2.7111111111111126,0.96,Cold
3.816666666666665,1.0,Cold
6.883333333333334,0.93,Cold
8.93888888888889,0.88,Cold
5.666666666666668,0.91,Cold
9.97777777777778,0.93,Cold
9.77777777777778,0.95,Cold
8.661111111111113,0.99,Cold
7.550000000000002,0.95,Cold
7.233333333333336,0.93,Cold
6.044444444444446,0.92,Cold
6.094444444444444,0.85,Cold
6.116666666666665,0.82,Cold
6.066666666666667,0.86,Cold
6.038888888888888,0.93,Cold
6.888888888888888,0.93,Cold
7.061111111111112,0.86,Cold
6.038888888888888,0.93,Cold
6.072222222222222,0.93,Cold
5.044444444444443,0.93,Cold
5.022222222222222,0.92,Cold
5.033333333333335,0.93,Cold
5.0,0.93,Cold
4.977777777777778,0.93,Cold
4.933333333333335,0.87,Cold
4.466666666666666,0.92,Cold
4.444444444444445,0.92,Cold
4.01111111111111,0.83,Cold
4.905555555555555,0.86,Cold
4.883333333333333,0.83,Cold
4.388888888888888,0.89,Cold
4.8388888888888895,0.86,Cold
4.811111111111109,0.83,Cold
4.944444444444444,0.84,Cold
7.200000000000001,0.65,Cold
7.777777777777778,0.67,Cold
8.72777777777778,0.64,Cold
8.983333333333334,0.57,Cold
10.0,0.5,Cold
7.916666666666667,0.57,Cold
7.333333333333335,0.63,Cold
5.050000000000002,0.75,Cold
3.933333333333332,0.76,Cold
4.094444444444443,0.77,Cold
3.800000000000002,0.82,Cold
2.688888888888891,0.85,Cold
5.0666666666666655,0.81,Cold
2.6,0.85,Cold
1.583333333333334,0.92,Cold
2.155555555555557,0.9,Cold
0.9555555555555548,0.92,Cold
0.9555555555555548,0.92,Cold
5.594444444444445,0.82,Cold
9.822222222222225,0.66,Cold
9.144444444444446,0.62,Cold
7.827777777777779,0.68,Cold
7.733333333333334,0.65,Cold
7.144444444444444,0.69,Cold
6.016666666666666,0.74,Cold
5.46111111111111,0.76,Cold
8.244444444444447,0.72,Cold
3.838888888888887,0.82,Cold
2.244444444444444,0.91,Cold
2.0222222222222226,0.93,Cold
2.1722222222222203,0.92,Cold
3.661111111111113,0.89,Cold
6.111111111111111,0.79,Cold
27.17222222222222,0.56,Sunny
28.911111111111115,0.55,Sunny
30.95555555555556,0.42,Sunny
32.17222222222222,0.38,Sunny
32.12777777777777,0.32,Sunny
31.98333333333333,0.35,Sunny
32.538888888888884,0.38,Sunny
31.977777777777774,0.4,Sunny
32.01111111111111,0.41,Sunny
30.944444444444443,0.39,Sunny
28.572222222222223,0.5,Sunny
27.09444444444444,0.59,Sunny
24.694444444444443,0.65,Sunny
23.033333333333328,0.66,Sunny
23.911111111111115,0.62,Sunny
24.97777777777777,0.51,Sunny
23.8,0.58,Sunny
23.594444444444445,0.53,Sunny
22.50555555555556,0.68,Sunny
21.116666666666667,0.68,Sunny
22.50555555555556,0.62,Sunny
23.79444444444444,0.54,Sunny
23.88888888888889,0.51,Sunny
25.83333333333333,0.44,Sunny
25.92777777777778,0.43,Sunny
25.0,0.42,Sunny
24.944444444444446,0.43,Sunny
24.92777777777778,0.45,Sunny
22.800000000000004,0.51,Sunny
23.65555555555555,0.67,Sunny
23.616666666666667,0.6,Sunny
23.81666666666667,0.62,Sunny
22.266666666666666,0.67,Sunny
23.86666666666666,0.54,Sunny
23.88888888888889,0.58,Sunny
22.955555555555552,0.56,Sunny
22.47777777777777,0.58,Sunny
22.20555555555556,0.63,Sunny
22.75,0.57,Sunny
23.79444444444444,0.54,Sunny
23.48333333333333,0.51,Sunny
23.96111111111111,0.53,Sunny
24.95,0.5,Sunny
23.95555555555556,0.53,Sunny
23.95555555555556,0.5,Sunny
23.86111111111111,0.54,Sunny
23.86666666666666,0.62,Sunny
24.966666666666665,0.56,Sunny
26.13333333333334,0.47,Sunny
27.22222222222222,0.44,Sunny
27.73888888888889,0.39,Sunny
27.77777777777778,0.4,Sunny
27.800000000000004,0.39,Sunny
27.872222222222224,0.37,Sunny
26.15555555555555,0.43,Sunny
23.97777777777777,0.54,Sunny
22.57222222222222,0.58,Sunny
21.13888888888889,0.6,Sunny
20.438888888888894,0.67,Sunny
22.73333333333333,0.67,Sunny
26.016666666666666,0.55,Sunny
26.12777777777778,0.58,Sunny
28.838888888888885,0.51,Sunny
29.00555555555555,0.51,Sunny
31.03333333333333,0.45,Sunny
31.13333333333334,0.36,Sunny
31.13333333333334,0.41,Sunny
31.21111111111112,0.41,Sunny
30.022222222222226,0.48,Sunny
27.872222222222224,0.58,Sunny
25.40555555555556,0.66,Sunny
24.95,0.69,Sunny
27.3,0.67,Sunny
27.96666666666667,0.62,Sunny
30.11666666666666,0.5,Sunny
31.04444444444444,0.45,Sunny
31.20555555555556,0.47,Sunny
32.17222222222222,0.42,Sunny
32.544444444444444,0.4,Sunny
31.03888888888889,0.44,Sunny
28.95555555555556,0.54,Sunny
26.47777777777777,0.64,Sunny
25.99444444444445,0.61,Sunny
27.73333333333333,0.55,Sunny
28.79444444444444,0.5,Sunny
29.88333333333334,0.47,Sunny
30.97222222222222,0.45,Sunny
31.916666666666668,0.41,Sunny
32.12777777777777,0.42,Sunny
32.12777777777777,0.39,Sunny
31.08333333333333,0.44,Sunny
31.016666666666666,0.44,Sunny
27.266666666666666,0.64,Sunny
25.455555555555552,0.68,Sunny
23.84444444444445,0.69,Sunny
24.95555555555556,0.62,Sunny
25.92222222222222,0.58,Sunny
24.96111111111112,0.62,Sunny
24.79444444444444,0.58,Sunny
23.75555555555556,0.62,Sunny
22.127777777777776,0.68,Sunny
21.06111111111111,0.68,Sunny
21.06666666666667,0.68,Sunny
27.17777777777778,0.6,Sunny
28.79444444444444,0.55,Sunny
30.86111111111111,0.55,Sunny
32.03888888888889,0.46,Sunny
32.58888888888888,0.5,Sunny
32.638888888888886,0.44,Sunny
32.150000000000006,0.43,Sunny
31.08333333333333,0.45,Sunny
32.077777777777776,0.42,Sunny
30.97222222222222,0.45,Sunny
28.86111111111111,0.55,Sunny
26.411111111111115,0.65,Sunny
21.116666666666667,0.68,Sunny
21.194444444444446,0.68,Sunny
22.25,0.64,Sunny
22.64444444444445,0.63,Sunny
22.80555555555556,0.62,Sunny
22.633333333333333,0.66,Sunny
22.17777777777778,0.59,Sunny
22.700000000000003,0.53,Sunny
23.911111111111115,0.48,Sunny
24.95,0.42,Sunny
25.011111111111106,0.39,Sunny
25.016666666666666,0.42,Sunny
24.92777777777778,0.42,Sunny
23.994444444444444,0.44,Sunny
23.811111111111117,0.45,Sunny
21.16111111111111,0.59,Sunny
21.08333333333333,0.62,Sunny
20.02777777777778,0.61,Sunny
20.077777777777776,0.68,Sunny
20.977777777777774,0.63,Sunny
22.338888888888885,0.63,Sunny
23.73333333333333,0.54,Sunny
22.661111111111115,0.54,Sunny
22.77777777777778,0.57,Sunny
21.13888888888889,0.63,Sunny
22.25,0.59,Sunny
22.944444444444443,0.52,Sunny
24.95555555555556,0.47,Sunny
25.05,0.45,Sunny
25.98333333333333,0.41,Sunny
26.13333333333334,0.43,Sunny
25.06666666666667,0.42,Sunny
25.21111111111111,0.38,Sunny
25.04444444444444,0.42,Sunny
22.33333333333333,0.53,Sunny
20.311111111111117,0.6,Sunny
22.649999999999995,0.62,Sunny
22.58888888888889,0.63,Sunny
22.03888888888889,0.65,Sunny
22.22222222222222,0.64,Sunny
22.33333333333333,0.65,Sunny
22.82777777777778,0.66,Sunny
23.81666666666667,0.59,Sunny
22.861111111111114,0.62,Sunny
22.700000000000003,0.66,Sunny
22.016666666666666,0.65,Sunny
21.03888888888889,0.64,Sunny
22.2,0.59,Sunny
22.77777777777778,0.51,Sunny
23.88888888888889,0.48,Sunny
24.81111111111111,0.45,Sunny
24.92777777777778,0.45,Sunny
24.92777777777778,0.42,Sunny
24.87222222222222,0.42,Sunny
23.83888888888889,0.45,Sunny
22.17222222222222,0.55,Sunny
21.0,0.63,Sunny
22.666666666666668,0.57,Sunny
23.666666666666664,0.51,Sunny
24.93333333333333,0.45,Sunny
24.86111111111111,0.46,Sunny
24.838888888888885,0.42,Sunny
25.0,0.45,Sunny
26.11111111111111,0.39,Sunny
25.91111111111111,0.4,Sunny
23.88888888888889,0.48,Sunny
21.11111111111111,0.59,Sunny
20.91666666666667,0.67,Sunny
21.06111111111111,0.63,Sunny
21.11111111111111,0.63,Sunny
21.21111111111112,0.61,Sunny
20.07222222222222,0.67,Sunny
22.25555555555556,0.68,Sunny
22.68333333333333,0.67,Sunny
24.78888888888889,0.59,Sunny
24.87777777777778,0.64,Sunny
24.88333333333334,0.64,Sunny
24.83333333333333,0.65,Sunny
22.266666666666666,0.59,Sunny
22.5,0.55,Sunny
21.22777777777777,0.62,Sunny
21.105555555555554,0.67,Sunny
21.016666666666666,0.64,Sunny
22.03888888888889,0.64,Sunny
22.10555555555556,0.56,Sunny
23.744444444444444,0.55,Sunny
24.59444444444444,0.54,Sunny
22.649999999999995,0.54,Sunny
23.75,0.51,Sunny
23.772222222222226,0.5,Sunny
22.24444444444445,0.59,Sunny
22.10555555555556,0.64,Sunny
22.05,0.65,Sunny
22.17222222222222,0.64,Sunny
23.66111111111111,0.59,Sunny
22.2,0.6,Sunny
21.966666666666672,0.61,Sunny
21.9,0.61,Sunny
22.62222222222222,0.67,Sunny
22.16111111111111,0.68,Sunny
22.2,0.68,Sunny
22.75555555555555,0.66,Sunny
22.188888888888886,0.68,Sunny
22.08333333333333,0.65,Sunny
21.13888888888889,0.68,Sunny
21.994444444444447,0.69,Sunny
22.272222222222226,0.68,Sunny
23.899999999999995,0.61,Sunny
24.97777777777777,0.54,Sunny
24.97777777777777,0.54,Sunny
25.95,0.47,Sunny
24.97777777777777,0.47,Sunny
23.88888888888889,0.5,Sunny
21.25555555555556,0.59,Sunny
6.572222222222221,0.93,Cold
6.627777777777777,0.93,Cold
6.622222222222224,0.96,Cold
6.622222222222224,0.93,Cold
6.15,0.96,Cold
6.061111111111109,1.0,Cold
6.061111111111109,1.0,Cold
6.099999999999998,0.94,Cold
6.061111111111109,1.0,Cold
7.15,0.93,Cold
6.227777777777778,0.99,Cold
7.222222222222222,0.93,Cold
7.755555555555556,0.89,Cold
7.788888888888891,0.89,Cold
7.755555555555556,0.89,Cold
7.755555555555556,0.89,Cold
7.322222222222223,0.92,Cold
7.172222222222221,0.93,Cold
7.15,0.93,Cold
7.127777777777776,0.93,Cold
7.127777777777776,0.93,Cold
6.622222222222224,0.93,Cold
6.627777777777777,0.93,Cold
6.111111111111111,0.96,Cold
9.044444444444444,0.83,Cold
2.633333333333334,0.95,Cold
8.399999999999999,0.93,Cold
8.355555555555554,0.96,Cold
8.361111111111109,0.96,Cold
7.805555555555554,0.96,Cold
7.127777777777776,1.0,Cold
5.350000000000001,0.93,Cold
6.0888888888888895,0.99,Cold
7.711111111111112,0.99,Cold
8.805555555555555,0.92,Cold
8.794444444444444,0.83,Cold
7.777777777777778,0.88,Cold
9.000000000000002,0.83,Cold
7.799999999999999,0.88,Cold
7.799999999999999,0.83,Cold
7.372222222222224,0.85,Cold
6.183333333333335,0.85,Cold
5.050000000000002,0.86,Cold
4.183333333333334,0.89,Cold
2.3888888888888875,0.92,Cold
2.894444444444445,0.92,Cold
2.0111111111111097,0.92,Cold
1.833333333333332,0.92,Cold
1.872222222222221,0.91,Cold
2.205555555555555,0.96,Cold
1.161111111111113,0.92,Cold
0.5666666666666684,0.96,Cold
0.7166666666666662,0.96,Cold
0.0277777777777761,0.96,Cold
0.9777777777777766,0.93,Cold
0.1944444444444452,0.93,Cold
1.1111111111111112,0.92,Cold
2.2499999999999982,0.92,Cold
3.111111111111112,0.94,Cold
6.161111111111113,0.79,Cold
6.188888888888889,0.79,Cold
7.205555555555555,0.73,Cold
7.300000000000001,0.72,Cold
6.111111111111111,0.79,Cold
4.05,0.91,Cold
2.2499999999999982,1.0,Cold
2.7,0.96,Cold
2.411111111111113,0.99,Cold
2.1222222222222222,1.0,Cold
2.1722222222222203,0.96,Cold
1.3444444444444454,1.0,Cold
2.1222222222222222,1.0,Cold
2.372222222222224,0.96,Cold
0.0999999999999998,0.99,Cold
1.3722222222222216,1.0,Cold
1.3722222222222216,1.0,Cold
1.3000000000000018,0.96,Cold
1.0111111111111113,1.0,Cold
0.766666666666668,0.93,Cold
0.6722222222222227,0.99,Cold
0.766666666666668,1.0,Cold
0.7888888888888899,1.0,Cold
0.8500000000000006,0.99,Cold
1.9722222222222203,0.93,Cold
2.0444444444444443,0.93,Cold
2.127777777777777,0.99,Cold
2.1388888888888897,1.0,Cold
2.1611111111111114,1.0,Cold
2.233333333333335,0.93,Cold
2.177777777777779,0.92,Cold
2.177777777777779,0.92,Cold
2.105555555555555,0.93,Cold
1.161111111111113,1.0,Cold
1.6722222222222212,0.96,Cold
0.9500000000000004,1.0,Cold
1.1166666666666656,0.96,Cold
0.5333333333333338,0.96,Cold
0.3777777777777776,0.96,Cold
-0.4833333333333339,1.0,Cold
-0.4833333333333339,0.96,Cold
-0.9222222222222224,1.0,Cold
-1.0388888888888894,1.0,Cold
-1.0888888888888897,1.0,Cold
-0.994444444444444,1.0,Cold
-1.0888888888888897,0.93,Cold
-1.0888888888888897,1.0,Cold
-1.0777777777777784,1.0,Cold
-1.0611111111111111,1.0,Cold
0.0722222222222236,0.92,Cold
0.038888888888889,0.93,Cold
0.0444444444444434,1.0,Cold
0.0944444444444453,1.0,Cold
0.1388888888888889,1.0,Cold
0.0722222222222236,1.0,Cold
0.0500000000000019,1.0,Cold
0.1222222222222216,1.0,Cold
0.0500000000000019,1.0,Cold
0.0,0.96,Cold
0.0500000000000019,0.96,Cold
-0.0222222222222217,1.0,Cold
-0.0722222222222216,1.0,Cold
-0.8944444444444442,0.97,Cold
0.4388888888888884,0.96,Cold
0.4111111111111122,0.96,Cold
-0.0944444444444453,0.97,Cold
-0.1388888888888889,1.0,Cold
-1.1111111111111112,1.0,Cold
-1.033333333333333,1.0,Cold
-1.1111111111111112,1.0,Cold
-1.1111111111111112,1.0,Cold
-0.1611111111111106,0.94,Cold
-0.0222222222222217,1.0,Cold
-0.0222222222222217,1.0,Cold
0.9611111111111094,0.93,Cold
1.0666666666666675,0.92,Cold
0.0500000000000019,1.0,Cold
0.9833333333333352,0.93,Cold
0.0500000000000019,1.0,Cold
0.0,0.93,Cold
-0.8388888888888898,1.0,Cold
-1.0166666666666655,1.0,Cold
-1.0888888888888897,1.0,Cold
-0.9722222222222222,0.97,Cold
-1.0888888888888897,1.0,Cold
-1.0888888888888897,0.96,Cold
-1.5666666666666669,1.0,Cold
-1.5999999999999994,0.96,Cold
-1.5999999999999994,0.96,Cold
-1.161111111111111,0.96,Cold
-1.1111111111111112,0.93,Cold
-1.1333333333333329,0.93,Cold
-2.1222222222222222,1.0,Cold
-2.1500000000000004,1.0,Cold
-2.2000000000000006,1.0,Cold
-1.188888888888889,0.99,Cold
-1.1111111111111112,1.0,Cold
-1.1111111111111112,1.0,Cold
-0.1333333333333324,0.93,Cold
-0.0722222222222216,1.0,Cold
-0.0222222222222217,1.0,Cold
-0.1388888888888889,1.0,Cold
-0.0722222222222216,0.93,Cold
-0.0944444444444453,0.93,Cold
-1.1111111111111112,1.0,Cold
-1.1333333333333329,1.0,Cold
-1.1333333333333329,1.0,Cold
-1.25,0.97,Cold
-1.6888888888888884,0.96,Cold
-1.183333333333333,0.96,Cold
-1.744444444444445,0.99,Cold
-1.71111111111111,1.0,Cold
-1.2055555555555566,0.96,Cold
-1.8666666666666665,1.0,Cold
-1.2055555555555566,0.93,Cold
-2.244444444444444,1.0,Cold
-2.2388888888888894,0.99,Cold
-2.244444444444444,1.0,Cold
-2.244444444444444,1.0,Cold
-1.3222222222222215,0.93,Cold
-1.1555555555555546,0.93,Cold
-1.1333333333333329,1.0,Cold
-0.2499999999999996,0.93,Cold
-0.0944444444444453,0.93,Cold
-0.0944444444444453,0.93,Cold
-1.0000000000000004,0.99,Cold
-1.1111111111111112,1.0,Cold
-1.161111111111111,1.0,Cold
-1.0611111111111111,1.0,Cold
-1.161111111111111,1.0,Cold
-1.1111111111111112,0.96,Cold
-1.161111111111111,0.97,Cold
-1.1111111111111112,0.96,Cold
-1.6222222222222231,1.0,Cold
0.6333333333333336,0.96,Cold
-1.6444444444444448,1.0,Cold
-1.6444444444444448,1.0,Cold
-1.7666666666666666,1.0,Cold
-2.2000000000000006,1.0,Cold
-2.1500000000000004,1.0,Cold
-2.1611111111111114,1.0,Cold
-2.1500000000000004,1.0,Cold
-2.1500000000000004,1.0,Cold
-0.2111111111111105,0.93,Cold
0.0,0.93,Cold
0.0222222222222217,0.93,Cold
0.1500000000000017,0.99,Cold
0.0222222222222217,1.0,Cold
0.0222222222222217,1.0,Cold
0.255555555555556,0.99,Cold
0.0722222222222236,1.0,Cold
0.0722222222222236,1.0,Cold
0.1888888888888907,0.99,Cold
1.1111111111111112,0.93,Cold
0.5999999999999991,0.96,Cold
0.6777777777777771,0.99,Cold
0.5999999999999991,1.0,Cold
1.1111111111111112,0.96,Cold
2.5,0.87,Cold
1.183333333333335,0.96,Cold
1.1333333333333329,0.96,Cold
1.1277777777777784,0.96,Cold
1.1333333333333329,0.96,Cold
1.1333333333333329,1.0,Cold
1.161111111111113,0.99,Cold
1.1333333333333329,0.93,Cold
1.1333333333333329,0.93,Cold
1.2722222222222217,0.93,Cold
2.244444444444444,0.93,Cold
2.244444444444444,0.93,Cold
2.2888888888888874,0.99,Cold
2.2666666666666657,0.92,Cold
2.2666666666666657,0.93,Cold
1.805555555555556,0.96,Cold
2.244444444444444,0.92,Cold
2.2222222222222223,0.92,Cold
2.627777777777776,0.91,Cold
2.755555555555556,0.9,Cold
2.805555555555554,0.89,Cold
3.2333333333333334,0.84,Cold
3.2888888888888896,0.83,Cold
3.2888888888888896,0.82,Cold
1.8166666666666684,0.89,Cold
2.7777777777777777,0.85,Cold
2.7777777777777777,0.82,Cold
2.7777777777777777,0.83,Cold
2.7777777777777777,0.82,Cold
2.7777777777777777,0.82,Cold
2.2888888888888874,0.84,Cold
2.244444444444444,0.85,Cold
2.294444444444446,0.91,Cold
2.144444444444444,0.92,Cold
2.2222222222222223,0.92,Cold
2.2000000000000006,0.92,Cold
2.1111111111111094,0.93,Cold
2.2222222222222223,0.92,Cold
2.2222222222222223,0.92,Cold
1.288888888888889,1.0,Cold
2.2222222222222223,0.92,Cold
2.2222222222222223,0.92,Cold
2.305555555555555,0.92,Cold
2.2222222222222223,0.92,Cold
2.2222222222222223,0.89,Cold
2.177777777777779,0.9,Cold
1.6888888888888884,0.89,Cold
6.111111111111111,0.96,Cold
-0.2888888888888886,0.96,Cold
6.111111111111111,0.95,Cold
6.161111111111113,0.92,Cold
6.072222222222222,0.93,Cold
6.038888888888888,0.93,Cold
6.038888888888888,0.93,Cold
5.972222222222222,0.93,Cold
6.061111111111109,0.93,Cold
7.005555555555556,0.86,Cold
7.616666666666668,0.83,Cold
8.77222222222222,0.67,Cold
8.77222222222222,0.71,Cold
8.81111111111111,0.66,Cold
8.794444444444444,0.66,Cold
7.777777777777778,0.76,Cold
5.46111111111111,0.8,Cold
5.183333333333333,0.85,Cold
3.083333333333332,0.89,Cold
2.616666666666667,0.91,Cold
2.316666666666668,0.92,Cold
1.7166666666666686,0.96,Cold
1.0666666666666675,0.95,Cold
-0.4888888888888883,0.96,Cold
1.6888888888888884,0.88,Cold
-0.127777777777778,0.92,Cold
1.6222222222222231,0.85,Cold
1.6000000000000014,0.82,Cold
0.9277777777777788,0.83,Cold
0.9222222222222204,0.79,Cold
0.9222222222222204,0.79,Cold
0.8222222222222205,0.76,Cold
0.8999999999999986,0.76,Cold
1.0166666666666655,0.76,Cold
1.1166666666666656,0.75,Cold
1.2055555555555566,0.75,Cold
2.872222222222223,0.7,Cold
3.744444444444445,0.64,Cold
3.888888888888889,0.64,Cold
2.7999999999999994,0.67,Cold
0.472222222222223,0.79,Cold
0.0500000000000019,0.82,Cold
-1.0611111111111111,0.88,Cold
-1.900000000000001,0.95,Cold
-1.0388888888888894,0.88,Cold
-1.0388888888888894,0.92,Cold
-1.2999999999999998,0.95,Cold
-0.9000000000000006,0.92,Cold
-0.4388888888888884,0.92,Cold
1.0055555555555569,0.92,Cold
-0.3944444444444449,0.92,Cold
-0.3722222222222232,0.92,Cold
-0.3111111111111104,0.95,Cold
-1.9500000000000008,0.99,Cold
-2.000000000000001,0.99,Cold
-1.0111111111111113,0.93,Cold
0.0444444444444434,0.92,Cold
0.0944444444444453,0.92,Cold
0.9555555555555548,0.87,Cold
2.244444444444444,0.85,Cold
2.838888888888889,0.76,Cold
3.7055555555555566,0.72,Cold
3.883333333333335,0.71,Cold
2.844444444444443,0.82,Cold
1.3555555555555543,0.84,Cold
1.183333333333335,0.85,Cold
1.2055555555555566,0.85,Cold
1.072222222222222,0.86,Cold
1.161111111111113,0.85,Cold
0.6500000000000009,0.92,Cold
1.0555555555555547,0.9,Cold
1.1388888888888873,0.92,Cold
0.6277777777777792,0.92,Cold
0.6833333333333316,0.92,Cold
0.6277777777777792,0.92,Cold
1.1388888888888873,0.92,Cold
1.0833333333333348,0.92,Cold
